Course_number_group,Term,Course_number,subject,score,course_units
2531180_06,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,15,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,14.5,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,14.5,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,14,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,12,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,8,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,12,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,10,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_06,3981,2531180,مهندسي كامپيوتر,13,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,15.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,10.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,14,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,10,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,10,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,11,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,11,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,8,3            
2531180_07,3981,2531180,شيمي كاربردي,8.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,11.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,12,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,15.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,10,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,16.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,12,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,16.25,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,18.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,8,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,15.5,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,15.25,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,15.25,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,9,3            
2531180_07,3981,2531180,مهندسي كامپيوتر,13,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,10.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,17,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,11,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,16,3            
2531180_08,3981,2531180,مهندسي عمران,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,11,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,13.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي عمران,----,3            
2531180_08,3981,2531180,مهندسي عمران,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,10,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,19,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,9.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,11.5,3            
2531180_08,3981,2531180,مهندسي عمران,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,11.5,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,----,3            
2531180_08,3981,2531180,مهندسي عمران,----,3            
2531180_08,3981,2531180,مهندسي كامپيوتر,13.5,3            
