Course_number_group,Term,Course_number,subject,score,course_units,Teacher
2531180_02,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,14.6,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,8.3,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,8.1,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,8.1,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,8.7,3            ,اكرمي سنزيق سيدابراهيم
2531180_02,3961,2531180,مهندسي برق,17.6,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,18.8,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,8,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,16.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,7,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,15,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,10.1,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,12.5,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,10.7,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,14.3,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,----,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق-كنترل,10.9,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,14.1,3            ,اكرمي سنزيق سيدابراهيم
2531180_03,3961,2531180,مهندسي برق,9.75,3            ,اكرمي سنزيق سيدابراهيم
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,----,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق - الكترونيك,----,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,7,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,7,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,11,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,18.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,12.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,7,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,----,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,8,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي كامپيوتر,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,14,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,7,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,13.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,18.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,10.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,9.75,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,8.5,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,7.25,3            ,صافي محمدرضا
2531180_04,3961,2531180,مهندسي برق,14.75,3            ,صافي محمدرضا
2531180_05,3961,2531180,مهندسي كامپيوتر,10.5,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر-سخت افزار,9.75,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي فناوري اطلاعات,9.75,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,10,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر - نرم افزار,9.75,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,10,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,13,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,16.5,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,10,3            ,زين عليان حامد
2531180_05,3961,2531180,مهندسي كامپيوتر,9.75,3            ,زين عليان حامد
